# Region type : patch inlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	areaAverage(TMean)	areaAverage(UMean)
0             
2.31381e-05   	5.787000e+02	(-2.269153e-01 -2.494103e-01 9.999833e+01)
2.32347e-05   	5.787000e+02	(-2.268334e-01 -2.475798e-01 9.999834e+01)
2.33312e-05   	5.787000e+02	(-2.267333e-01 -2.457432e-01 9.999834e+01)
2.34278e-05   	5.787000e+02	(-2.266159e-01 -2.439010e-01 9.999835e+01)
2.35243e-05   	5.787000e+02	(-2.264823e-01 -2.420529e-01 9.999835e+01)
2.36208e-05   	5.787000e+02	(-2.263334e-01 -2.401997e-01 9.999836e+01)
2.37173e-05   	5.787000e+02	(-2.261700e-01 -2.383410e-01 9.999836e+01)
2.38138e-05   	5.787000e+02	(-2.259931e-01 -2.364770e-01 9.999837e+01)
2.39103e-05   	5.787000e+02	(-2.258035e-01 -2.346083e-01 9.999837e+01)
2.40068e-05   	5.787000e+02	(-2.256022e-01 -2.327347e-01 9.999838e+01)
2.41033e-05   	5.787000e+02	(-2.253901e-01 -2.308567e-01 9.999838e+01)
2.41997e-05   	5.787000e+02	(-2.251680e-01 -2.289741e-01 9.999839e+01)
2.42962e-05   	5.787000e+02	(-2.249369e-01 -2.270874e-01 9.999839e+01)
2.43926e-05   	5.787000e+02	(-2.246976e-01 -2.251963e-01 9.999839e+01)
2.44891e-05   	5.787000e+02	(-2.244510e-01 -2.233010e-01 9.999840e+01)
2.45856e-05   	5.787000e+02	(-2.241979e-01 -2.214015e-01 9.999840e+01)
2.4682e-05    	5.787000e+02	(-2.239393e-01 -2.194985e-01 9.999841e+01)
2.47784e-05   	5.787000e+02	(-2.236759e-01 -2.175915e-01 9.999841e+01)
2.48748e-05   	5.787000e+02	(-2.234087e-01 -2.156812e-01 9.999842e+01)
2.49712e-05   	5.787000e+02	(-2.231384e-01 -2.137672e-01 9.999842e+01)
2.50677e-05   	5.787000e+02	(-2.228657e-01 -2.118497e-01 9.999842e+01)
2.51641e-05   	5.787000e+02	(-2.225917e-01 -2.099290e-01 9.999843e+01)
2.52604e-05   	5.787000e+02	(-2.223169e-01 -2.080050e-01 9.999843e+01)
2.53568e-05   	5.787000e+02	(-2.220422e-01 -2.060778e-01 9.999844e+01)
2.54532e-05   	5.787000e+02	(-2.217684e-01 -2.041473e-01 9.999844e+01)
2.55496e-05   	5.787000e+02	(-2.214961e-01 -2.022141e-01 9.999844e+01)
2.5646e-05    	5.787000e+02	(-2.212261e-01 -2.002780e-01 9.999845e+01)
2.57424e-05   	5.787000e+02	(-2.209591e-01 -1.983390e-01 9.999845e+01)
2.58387e-05   	5.787000e+02	(-2.206959e-01 -1.963976e-01 9.999845e+01)
2.59351e-05   	5.787000e+02	(-2.204370e-01 -1.944534e-01 9.999846e+01)
2.60314e-05   	5.787000e+02	(-2.201831e-01 -1.925067e-01 9.999846e+01)
2.61278e-05   	5.787000e+02	(-2.199349e-01 -1.905575e-01 9.999846e+01)
2.62241e-05   	5.787000e+02	(-2.196929e-01 -1.886060e-01 9.999847e+01)
2.63205e-05   	5.787000e+02	(-2.194579e-01 -1.866525e-01 9.999847e+01)
2.64168e-05   	5.787000e+02	(-2.192303e-01 -1.846969e-01 9.999847e+01)
2.65131e-05   	5.787000e+02	(-2.190106e-01 -1.827392e-01 9.999848e+01)
2.66095e-05   	5.787000e+02	(-2.187995e-01 -1.807796e-01 9.999848e+01)
2.67058e-05   	5.787000e+02	(-2.185974e-01 -1.788183e-01 9.999848e+01)
2.68021e-05   	5.787000e+02	(-2.184047e-01 -1.768552e-01 9.999848e+01)
2.68985e-05   	5.787000e+02	(-2.182220e-01 -1.748907e-01 9.999849e+01)
2.69948e-05   	5.787000e+02	(-2.180497e-01 -1.729252e-01 9.999849e+01)
